SiteAddr,SiteName,adf_status,app,area,c_d0,c_d0_method,date,device_id,fw_ver,gps_alt,gps_fix,gps_lat,gps_lon,gps_num,hcho,model,name,odm,s_d0,s_d1,s_d2,s_g1,s_g8,s_gg,s_h0,s_t0,time,timestamp
臺南市新營區中正路4號,臺南市市立新營國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A00F0,v1.06,2.0,1.0,23.3066693153,120.316803306,9.0,0,AI-1003WN,,acelink.edimax,57.0,70.0,32.0,0.0,0.0,0.0,95.0,28.0,01:36:43,2020-05-24T01:36:43Z
雲林縣虎尾鎮墾地里光復莊11鄰卅九號,雲林縣縣立光復國小,0,AirBox,,68.59,Theil-Sen/21/14.95,2020-05-24,08BEAC0A0296,v1.06,2.0,1.0,23.74082309,120.40158,9.0,0,AI-1003WN,,acelink.edimax,40.0,50.0,25.0,0.0,0.0,0.0,92.0,28.8,01:39:03,2020-05-24T01:39:03Z
雲林縣大埤鄉怡然村怡然路九二號,雲林縣縣立舊庄國小,0,AirBox,,71.61,Theil-Sen/21/17.02,2020-05-24,08BEAC0A0294,v1.06,2.0,1.0,23.63316893,120.4016321,9.0,0,AI-1003WN,,acelink.edimax,42.0,54.0,27.0,0.0,0.0,0.0,100.0,28.1,01:34:32,2020-05-24T01:34:32Z
臺南市南區金華路一段473號,臺南市市立日新國小,0,AirBox,,22.37,Theil-Sen/14/1.81,2020-05-24,08BEAC0A00F8,v1.06,2.0,1.0,22.97315514,120.1900188,9.0,0,AI-1003WN,,acelink.edimax,52.0,66.0,31.0,0.0,0.0,0.0,100.0,28.5,01:34:49,2020-05-24T01:34:49Z
臺南市左鎮區中正里7號,臺南市市立左鎮國小,0,AirBox,,15.2,Theil-Sen/14/22.1,2020-05-24,08BEAC0A0292,v1.06,2.0,1.0,23.05596794,120.4041667,9.0,0,AI-1003WN,,acelink.edimax,36.0,49.0,22.0,0.0,0.0,0.0,100.0,28.6,01:39:09,2020-05-24T01:39:09Z
雲林縣二崙鄉三和村二鄰十七號,雲林縣縣立三和國小,0,AirBox,,4.38,Theil-Sen/21/14.57,2020-05-24,08BEAC0A0290,v1.06,2.0,1.0,23.750533,120.4082809,9.0,0,AI-1003WN,,acelink.edimax,0.0,0.0,0.0,0.0,0.0,0.0,100.0,28.7,01:39:46,2020-05-24T01:39:46Z
N/A,08BEAC02862E,,AirBox,taichuang,11.62,BRR/30/4.21,2020-05-24,08BEAC02862E,,2.0,1.0,24.13984523,120.6018107,9.0,,,寶文,,16.0,17.0,11.0,,,,63.0,34.36,01:33:40,2020-05-24T01:33:40Z
N/A,74DA38C7CE8E,,AirBox,taichuang,7.6,BRR/30/15.25,2020-05-24,74DA38C7CE8E,,2.0,1.0,22.75,120.365,9.0,,,高雄市大社區嘉誠國小(中走廊),,6.0,7.0,4.0,,,,80.0,28.86,01:32:53,2020-05-24T01:32:53Z
N/A,74DA38C7D38E,,AirBox,hsinchu_city,8.2,PA/14/0.13,2020-05-24,74DA38C7D38E,,2.0,1.0,24.805,120.971,9.0,,,新竹市教育網路中心,,4.0,5.0,3.0,,,,69.0,26.5,01:31:22,2020-05-24T01:31:22Z
高雄市岡山國小 高雄市岡山區柳橋東路36號,高雄市市立岡山國小,,AirBox,kaohsiung,23.99,Theil-Sen/30/17.62,2020-05-24,74DA38F210B4,,2.0,1.0,22.791,120.293,9.0,,,高雄市岡山區岡山國小2,,50.0,65.0,29.0,,,,100.0,26.5,01:34:20,2020-05-24T01:34:20Z
臺中市西屯區永安里國祥街1號,臺中市立國安國小,0,AirBox,,10.16,BRR/30/5.74,2020-05-24,08BEAC0A00AA,v1.06,2.0,1.0,24.1940608527,120.608397983,9.0,0,AI-1003WN,,acelink.edimax,19.0,21.0,10.0,0.0,0.0,0.0,81.0,30.5,01:26:24,2020-05-24T01:26:24Z
高雄市金竹國小 高雄市內門區金竹里吉民28號,高雄市市立金竹國小,,AirBox,kaohsiung,5.42,Theil-Sen/30/14.05,2020-05-24,74DA38F210B6,,2.0,1.0,23.009,120.514,9.0,,,高雄市內門區金竹國小,,8.0,10.0,5.0,,,,100.0,26.75,01:32:53,2020-05-24T01:32:53Z
N/A,08BEAC028622,,AirBox,nantou,21.88,LR/30/0.97,2020-05-24,08BEAC028622,,2.0,1.0,23.905,120.689,9.0,,,佳音英語-南投分校,,29.0,32.0,14.0,,,,72.0,28.5,01:36:30,2020-05-24T01:36:30Z
高雄市忠義國小 高雄市大寮區忠義路1號,高雄市市立忠義國小,,AirBox,kaohsiung,21.65,Theil-Sen/30/10.02,2020-05-24,74DA38F210B0,,2.0,1.0,22.616,120.384,9.0,,,高雄市大寮區忠義國小,,45.0,57.0,27.0,,,,100.0,26.62,01:32:59,2020-05-24T01:32:59Z
高雄市昭明國小 高雄市大寮區鳳林一路300巷80號,高雄市市立昭明國小,,AirBox,NA,16.06,Theil-Sen/30/15.91,2020-05-24,74DA38F210B2,,2.0,1.0,22.542,120.408,9.0,,,高雄市大寮區昭明國小,,22.0,24.0,15.0,,,,78.0,28.25,01:34:13,2020-05-24T01:34:13Z
N/A,08BEAC028626,,AirBox,taichuang,2.33,BRR/30/10.4,2020-05-24,08BEAC028626,,2.0,1.0,24.0988032,120.7253972,9.0,,,myPM2.5_26,,11.0,12.0,7.0,,,,100.0,34.61,01:31:53,2020-05-24T01:31:53Z
高雄市景義國小 高雄市內門區永富里萊坑8號,高雄市市立景義國小,,AirBox,NA,8.95,Theil-Sen/30/8.92,2020-05-24,74DA38F210B8,,2.0,1.0,22.956,120.493,9.0,,,高雄市景義國小,,14.0,15.0,8.0,,,,100.0,25.5,01:32:59,2020-05-24T01:32:59Z
高雄市立大社國民中學 高雄市大社區神農里翠屏路100號,高雄市市立大社國中,,AirBox,kaohsiung,15.61,Theil-Sen/30/12.84,2020-05-24,74DA38F20C22,,2.0,1.0,22.729,120.357,9.0,,,高雄市立大社國中,,32.0,36.0,21.0,,,,100.0,26.87,01:33:00,2020-05-24T01:33:00Z
臺南市永康區富強路一段278號,臺南市市立西勢國小,0,AirBox,,18.19,Theil-Sen/14/8.38,2020-05-24,08BEAC0A00FE,v1.06,2.0,1.0,23.0188516,120.2755474,9.0,0,AI-1003WN,,acelink.edimax,43.0,55.0,24.0,0.0,0.0,0.0,100.0,29.1,01:39:33,2020-05-24T01:39:33Z
臺南市東山區東河里15號,臺南市市立吉貝耍國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A00FA,v1.06,2.0,1.0,23.2946492,120.3860203,9.0,0,AI-1003WN,,acelink.edimax,57.0,76.0,34.0,0.0,0.0,0.0,96.0,28.5,01:35:01,2020-05-24T01:35:01Z
N/A,新北市鶯歌國小,,AirBox,new_taipei,4.5,BRR/30/6.41,2020-05-24,74DA38F7C302,,2.0,1.0,24.951,121.345,9.0,,,鶯歌國小,,8.0,9.0,4.0,,,,100.0,25.12,01:33:32,2020-05-24T01:33:32Z
高雄市立鼎金國民中學 高雄市三民區灣成里007鄰鼎山街４４５號,高雄市市立鼎金國中,,AirBox,kaohsiung,11.1,Theil-Sen/30/4.2,2020-05-24,74DA38F20C24,,2.0,1.0,22.655,120.321,9.0,,,鼎金國中,,15.0,16.0,10.0,,,,86.0,27.5,01:33:37,2020-05-24T01:33:37Z
臺中市梧棲區大村里文明街100號,臺中市立中港國小,0,AirBox,,3.27,BRR/30/13.18,2020-05-24,08BEAC0A029E,v1.06,2.0,1.0,24.2410935,120.5553943,9.0,0,AI-1003WN,,acelink.edimax,6.0,7.0,3.0,0.0,0.0,0.0,84.0,29.0,01:35:49,2020-05-24T01:35:49Z
臺中市南區忠明南路653號,臺中市立崇倫國中,0,AirBox,,13.69,BRR/30/2.86,2020-05-24,08BEAC0A029C,v1.06,2.0,1.0,24.13197002,120.6588999,9.0,0,AI-1003WN,,acelink.edimax,25.0,28.0,14.0,0.0,0.0,0.0,79.0,28.6,01:39:30,2020-05-24T01:39:30Z
雲林縣莿桐鄉莿桐村中正路二○六號,雲林縣縣立莿桐國小,0,AirBox,,83.03,Theil-Sen/21/6.9,2020-05-24,08BEAC0A029A,v1.06,2.0,1.0,23.757105,120.4986287,9.0,0,AI-1003WN,,acelink.edimax,49.0,61.0,29.0,0.0,0.0,0.0,98.0,28.8,01:38:25,2020-05-24T01:38:25Z
N/A,74DA38F6FEF6,,AirBox,taipei,11.95,BRR/14/1.39,2020-05-24,74DA38F6FEF6,,2.0,1.0,25.039,121.519,9.0,,,08-16,,2.0,2.0,1.0,,,,53.0,25.62,01:37:12,2020-05-24T01:37:12Z
嘉義縣朴子市山通路11號,嘉義縣縣立朴子國小,0,AirBox,,14.68,BRR/14/0.03,2020-05-24,08BEAC0A02FA,v1.06,2.0,1.0,23.46733408,120.2475585,9.0,0,AI-1003WN,,acelink.edimax,29.0,34.0,16.0,0.0,0.0,0.0,100.0,28.0,01:36:55,2020-05-24T01:36:55Z
[952]臺東縣蘭嶼鄉東清村1號,台東縣縣立東清國小,,AirBox,taitung,2.91,BRR/14/80.64,2020-05-24,74DA38F20870,,2.0,1.0,22.056,121.564,9.0,,,臺東縣蘭嶼鄉東清國小,,1.0,1.0,0.0,,,,100.0,27.62,01:34:02,2020-05-24T01:34:02Z
臺中市清水區西寧里五權東路50號,臺中市立西寧國小,0,AirBox,,0.77,BRR/30/15.41,2020-05-24,08BEAC0A010E,v1.06,2.0,1.0,24.27672829,120.5748482,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,4.0,0.0,0.0,0.0,100.0,29.8,01:35:47,2020-05-24T01:35:47Z
臺中市清水區田寮里三田路四號,臺中市立三田國小,0,AirBox,,0.95,BRR/30/16.5,2020-05-24,08BEAC0A010C,v1.06,2.0,1.0,24.2898460217,120.581068285,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,4.0,0.0,0.0,0.0,100.0,27.8,01:34:35,2020-05-24T01:34:35Z
臺中市梧棲區民生街45號,臺中市立梧棲國小,0,AirBox,,7.61,BRR/30/15.39,2020-05-24,08BEAC0A010A,v1.06,2.0,1.0,24.2447870393,120.528528504,9.0,0,AI-1003WN,,acelink.edimax,12.0,15.0,8.0,0.0,0.0,0.0,77.0,28.2,01:38:59,2020-05-24T01:38:59Z
N/A,74DA38EBF65C,,AirBox,NA,31.63,LR/7/3.5,2020-05-24,74DA38EBF65C,,2.0,1.0,24.414,118.284,9.0,,,金門塔山電廠警衛室,,48.0,59.0,30.0,,,,100.0,26.12,01:31:25,2020-05-24T01:31:25Z
N/A,74DA38EBF5AE,,AirBox,taichuang,3.74,BRR/30/6.61,2020-05-24,74DA38EBF5AE,,2.0,1.0,24.195,120.686,9.0,,,Peterpen,,4.0,4.0,3.0,,,,77.0,27.0,01:35:15,2020-05-24T01:35:15Z
[959]臺東縣東河鄉北源村順那21號,台東縣縣立北源國小,,AirBox,taitung,2.3,PA/14/34.71,2020-05-24,74DA38F209E0,,2.0,1.0,23.039,121.292,9.0,,,臺東縣東河鄉北源國小,,0.0,0.0,0.0,,,,100.0,24.5,01:35:02,2020-05-24T01:35:02Z
N/A,74DA38ED068E,,AirBox,new_taipei,10.98,BRR/14/8.88,2020-05-24,74DA38ED068E,,2.0,1.0,24.979,121.555,9.0,,,Tao home,,9.0,15.0,10.0,,,,75.0,26.62,01:34:24,2020-05-24T01:34:24Z
N/A,74DA38EBF908,,AirBox,kaohsiung,11.32,Theil-Sen/30/2.38,2020-05-24,74DA38EBF908,,2.0,1.0,22.626,120.266,9.0,,,NSYSU MEM,,17.0,17.0,11.0,,,,88.0,28.11,01:35:44,2020-05-24T01:35:44Z
N/A,08BEAC028718,,AirBox,new_taipei,N/A,N/A,2020-05-24,08BEAC028718,,2.0,1.0,25.001,121.203,9.0,,,A19站1月台,,7.0,8.0,5.0,,,,82.0,25.87,01:31:09,2020-05-24T01:31:09Z
N/A,74DA38EBF902,,AirBox,chiayi_city,33.78,Theil-Sen/30/2.07,2020-05-24,74DA38EBF902,,2.0,1.0,23.477,120.454,9.0,,,third brother food,,49.0,61.0,30.0,,,,97.0,27.25,01:32:27,2020-05-24T01:32:27Z
N/A,74DA38AF47A2,,AirBox,taipei,5.18,BRR/14/1.48,2020-05-24,74DA38AF47A2,,2.0,1.0,25.057,121.517,9.0,,,Erick inhouse,,0.0,0.0,0.0,,,,81.0,27.25,01:35:19,2020-05-24T01:35:19Z
N/A,08BEAC028712,,AirBox,new_taipei,13.03,BRR/30/9.73,2020-05-24,08BEAC028712,,2.0,1.0,25.06618062,121.3611068,9.0,,,A09站2月台,,19.0,21.0,12.0,,,,78.0,25.87,01:33:45,2020-05-24T01:33:45Z
N/A,AirBox-NTUH-09,,AirBox,taipei,3.71,BRR/14/4.24,2020-05-24,74DA388FF4CA,,2.0,1.0,25.018,121.536,9.0,,,NTU10,,4.0,0.0,0.0,,,,98.0,24.75,01:34:51,2020-05-24T01:34:51Z
N/A,新北市永和幼兒園,,AirBox,new_taipei,9.34,BRR/14/5.62,2020-05-24,74DA38F7C4DA,,2.0,1.0,24.997,121.519,9.0,,,新北市立永和幼兒園,,9.0,10.0,5.0,,,,83.0,25.5,01:34:16,2020-05-24T01:34:16Z
Meinong,美濃-2,,AirBox,new_taipei,9.24,BRR/14/3.85,2020-05-24,74DA38EBF7C6,,2.0,1.0,25.038,121.545,9.0,,,手動站：美濃站-2（7C6）,,8.0,9.0,5.0,,,,81.0,28.25,01:33:55,2020-05-24T01:33:55Z
N/A,新北市鷺江國中,,AirBox,new_taipei,14.52,LR/14/5.64,2020-05-24,74DA38F7C4DE,,2.0,1.0,25.09,121.462,9.0,,,鷺江國中_空氣盒子,,16.0,17.0,10.0,,,,91.0,25.25,01:35:19,2020-05-24T01:35:19Z
N/A,74DA38EBF924,,AirBox,tainan,10.62,Theil-Sen/14/17.95,2020-05-24,74DA38EBF924,,2.0,1.0,23.115,120.306,9.0,,,陽光二路15巷LM,,26.0,32.0,13.0,,,,100.0,29.0,01:32:45,2020-05-24T01:32:45Z
嘉義縣中埔鄉同仁村24號,嘉義縣縣立同仁國小,0,AirBox,,38.59,Theil-Sen/30/9.84,2020-05-24,08BEAC0A05A8,v1.06,2.0,1.0,23.40327855,120.5122117,9.0,0,AI-1003WN,,acelink.edimax,58.0,79.0,32.0,0.0,0.0,0.0,100.0,27.7,01:35:25,2020-05-24T01:35:25Z
N/A,74DA38EBF83E,,AirBox,kaohsiung,20.45,Theil-Sen/30/4.71,2020-05-24,74DA38EBF83E,,2.0,1.0,22.66,120.323,9.0,,,明誠一路真愛大樓10F陽台(室外),,42.0,52.0,24.0,,,,98.0,27.62,01:35:43,2020-05-24T01:35:43Z
N/A,74DA38EBF83C,,AirBox,taipei,6.16,BRR/14/2.07,2020-05-24,74DA38EBF83C,,2.0,1.0,25.029,121.501,9.0,,,華南銀行,,8.0,9.0,5.0,,,,96.0,26.5,01:34:25,2020-05-24T01:34:25Z
臺中市和平區南勢里東關路三段崑崙巷62號,臺中市立和平國中,0,AirBox,,27.6,LR/30/16.77,2020-05-24,08BEAC0A019E,v1.06,2.0,1.0,24.17844518,120.88321,9.0,0,AI-1003WN,,acelink.edimax,7.0,8.0,3.0,0.0,0.0,0.0,96.0,25.5,01:35:04,2020-05-24T01:35:04Z
N/A,新北市欽賢國中,,AirBox,new_taipei,N/A,N/A,2020-05-24,74DA38F7C548,,2.0,1.0,25.107,121.815,9.0,,,myPM2.5_48,,11.0,13.0,6.0,,,,98.0,24.37,01:36:52,2020-05-24T01:36:52Z
雲林縣口湖鄉下崙村福安路九一號,雲林縣縣立下崙國小,0,AirBox,,8.78,BRR/14/18.56,2020-05-24,08BEAC0A05A2,v1.06,2.0,1.0,23.6129488,120.1592585,9.0,0,AI-1003WN,,acelink.edimax,15.0,15.0,8.0,0.0,0.0,0.0,80.0,28.6,01:38:43,2020-05-24T01:38:43Z
臺南市安平區郡平路310號,臺南市市立億載國小,0,AirBox,,22.95,Theil-Sen/14/4.07,2020-05-24,08BEAC0A05A6,v1.06,2.0,1.0,22.990522,120.1634051,9.0,0,AI-1003WN,,acelink.edimax,53.0,69.0,31.0,0.0,0.0,0.0,100.0,28.0,01:38:12,2020-05-24T01:38:12Z
[358]苗栗縣苑裡鎮水坡里70號,苗栗縣縣立林森國小,,AirBox,miaoli,43.82,LR/14/10.14,2020-05-24,74DA38F20904,,2.0,1.0,24.438,120.679,9.0,,,苗栗縣林森國小,,6.0,7.0,3.0,,,,0.0,-4.0,01:30:21,2020-05-24T01:30:21Z
N/A,74DA38E2B4FA,,AirBox,nantou,5.19,BRR/30/3.08,2020-05-24,74DA38E2B4FA,,2.0,1.0,24.148,120.611,9.0,,,文山區(室內),,3.0,4.0,2.0,,,,66.0,27.75,01:36:27,2020-05-24T01:36:27Z
N/A,74DA38E2B4FC,,AirBox,taipei,10.67,BRR/14/4.05,2020-05-24,74DA38E2B4FC,,2.0,1.0,25.016,121.53,9.0,,,tony pm2.5,,10.0,12.0,7.0,,,,79.0,26.12,01:36:57,2020-05-24T01:36:57Z
[263]宜蘭縣壯圍鄉吉祥村壯五路55號,宜蘭縣縣立壯圍國小,,AirBox,yilan,0.0,LR/14/4.44,2020-05-24,74DA38F20900,,2.0,1.0,24.743,121.79,9.0,,,宜蘭縣壯圍國小,,1.0,2.0,0.0,,,,100.0,24.75,01:36:52,2020-05-24T01:36:52Z
[941]屏東縣枋山鄉楓港村舊庄280號,屏東縣縣立獅子國中,,AirBox,pingtung,5.41,BRR/14/28.84,2020-05-24,74DA38F20902,,2.0,1.0,22.204,120.7,9.0,,,屏東縣獅子國中,,6.0,6.0,3.0,,,,100.0,26.75,01:31:41,2020-05-24T01:31:41Z
N/A,THU_USR_15,,AirBox,taichuang,6.71,BRR/30/10.22,2020-05-24,74DA38EBF928,,2.0,1.0,24.227,120.583,9.0,,,THUUSR-15,,5.0,8.0,5.0,,,,60.0,34.11,01:32:23,2020-05-24T01:32:23Z
N/A,74DA38C7CF36,,AirBox,nantou,12.63,LR/30/20.31,2020-05-24,74DA38C7CF36,,2.0,1.0,23.918,120.885,9.0,,,林試所蓮華池研究中心,,18.0,21.0,10.0,,,,92.0,24.87,01:33:46,2020-05-24T01:33:46Z
N/A,74DA38B050B6,,AirBox,tainan,15.59,Theil-Sen/14/4.22,2020-05-24,74DA38B050B6,,2.0,1.0,22.995,120.163,9.0,,,原住民文化會館_4G,,36.0,45.0,24.0,,,,100.0,27.12,01:34:55,2020-05-24T01:34:55Z
N/A,74DA38F70196,,AirBox,new_taipei,10.57,BRR/30/7.95,2020-05-24,74DA38F70196,,2.0,1.0,24.192,120.706,9.0,,,川順五工區,,14.0,16.0,10.0,,,,66.0,28.86,01:32:15,2020-05-24T01:32:15Z
桃園市龜山區文昌五街95號,桃園市市立文欣國小,0,AirBox,,12.15,BRR/30/9.7,2020-05-24,08BEAC0A07C2,v1.06,2.0,1.0,25.0576701,121.3717622,9.0,0,AI-1003WN,,acelink.edimax,18.0,19.0,11.0,0.0,0.0,0.0,81.0,25.8,01:39:39,2020-05-24T01:39:39Z
桃園市觀音區上大里大湖路一段540號,桃園市市立上大國小,0,AirBox,,N/A,N/A,2020-05-24,08BEAC0A07C4,v1.06,2.0,1.0,24.97919964,121.1466079,9.0,0,AI-1003WN,,acelink.edimax,8.0,9.0,5.0,0.0,0.0,0.0,86.0,27.0,01:39:37,2020-05-24T01:39:37Z
[913]屏東縣萬丹鄉新鐘村新鐘路8號,屏東縣縣立萬新國中,,AirBox,pingtung,19.73,BRR/30/12.36,2020-05-24,74DA38F2090A,,2.0,1.0,22.562,120.492,9.0,,,萬新國中空氣盒子,,39.0,47.0,22.0,,,,100.0,27.0,01:37:03,2020-05-24T01:37:03Z
桃園市蘆竹區富國路二段850號,桃園市市立蘆竹國小,0,AirBox,,9.04,BRR/30/7.21,2020-05-24,08BEAC0A07C6,v1.06,2.0,1.0,25.05065364,121.2670755,9.0,0,AI-1003WN,,acelink.edimax,15.0,17.0,9.0,0.0,0.0,0.0,95.0,26.6,01:39:18,2020-05-24T01:39:18Z
N/A,AirBox-ASEAN-05 (Vietnam),,AirBox,,N/A,N/A,2020-05-24,74DA3895C446,,2.0,1.0,21.0,105.847,9.0,,,Hust,,39.0,43.0,31.0,,,,81.0,29.75,01:36:45,2020-05-24T01:36:45Z
N/A,74DA38B050BA,,AirBox,tainan,20.41,Theil-Sen/14/2.21,2020-05-24,74DA38B050BA,,2.0,1.0,22.991,120.223,9.0,,,東寧社區_4G,,47.0,61.0,32.0,,,,100.0,27.5,01:36:13,2020-05-24T01:36:13Z
[929]屏東縣琉球鄉中正路158號,屏東縣縣立琉球國中,,AirBox,pingtung,13.94,Theil-Sen/30/34.12,2020-05-24,74DA38F20ED6,,2.0,1.0,22.335,120.369,9.0,,,琉球國中2,,25.0,27.0,16.0,,,,94.0,26.75,01:34:21,2020-05-24T01:34:21Z
N/A,74DA3895C440,,AirBox,pingtung,14.25,BRR/30/1.03,2020-05-24,74DA3895C440,,2.0,1.0,22.674,120.478,9.0,,,PEIU,,29.0,34.0,22.0,,,,100.0,28.5,01:35:29,2020-05-24T01:35:29Z
N/A,74DA38B050BE,,AirBox,taoyuan,0.0,BRR/30/23.03,2020-05-24,74DA38B050BE,,2.0,1.0,24.809,121.404,9.0,,,桃園市環教學會庫志站,,0.0,0.0,0.0,,,,100.0,24.0,01:35:59,2020-05-24T01:35:59Z
N/A,74DA38EBF836,,AirBox,new_taipei,6.94,BRR/14/2.86,2020-05-24,74DA38EBF836,,2.0,1.0,25.013,121.487,9.0,,,Namm,,8.0,8.0,5.0,,,,85.0,26.25,01:34:09,2020-05-24T01:34:09Z
N/A,74DA38AF47B0,,AirBox,chiayi_city,10.23,Theil-Sen/30/2.43,2020-05-24,74DA38AF47B0,,2.0,1.0,23.464,120.417,9.0,,,KT,,1.0,1.0,1.0,,,,70.0,27.0,01:34:07,2020-05-24T01:34:07Z
嘉義縣布袋鎮光復里六棟寮40號,嘉義縣縣立布袋國中,0,AirBox,,15.27,BRR/14/13.71,2020-05-24,08BEAC0A05AA,v1.06,2.0,1.0,23.360372,120.180582,9.0,0,AI-1003WN,,acelink.edimax,30.0,35.0,16.0,0.0,0.0,0.0,100.0,28.2,01:36:54,2020-05-24T01:36:54Z
臺南市仁德區中洲里中洲1之126號,臺南市市立依仁國小,0,AirBox,,25.04,Theil-Sen/14/9.96,2020-05-24,08BEAC0A05AC,v1.06,2.0,1.0,22.91307073,120.2611485,9.0,0,AI-1003WN,,acelink.edimax,57.0,69.0,37.0,0.0,0.0,0.0,98.0,28.6,01:37:49,2020-05-24T01:37:49Z
臺南市北區長榮路五段277號,臺南市市立大光國小,0,AirBox,,26.58,Theil-Sen/14/1.46,2020-05-24,08BEAC0A05AE,v1.06,2.0,1.0,22.98548962,120.2168919,9.0,0,AI-1003WN,,acelink.edimax,53.0,66.0,31.0,0.0,0.0,0.0,83.0,29.0,01:37:08,2020-05-24T01:37:08Z
N/A,74DA38EBF838,,AirBox,taipei,4.32,BRR/14/5.15,2020-05-24,74DA38EBF838,,2.0,1.0,25.012,121.542,9.0,,,公館國小,,6.0,6.0,4.0,,,,100.0,25.25,01:34:33,2020-05-24T01:34:33Z
N/A,74DA38AF474C,,AirBox,tainan,N/A,N/A,2020-05-24,74DA38AF474C,,2.0,1.0,23.182,120.258,9.0,,,TNh,,1.0,1.0,0.0,,,,87.0,26.62,01:31:41,2020-05-24T01:31:41Z
N/A,74DA3895C2F4,,AirBox,taipei,14.33,BRR/14/4.87,2020-05-24,74DA3895C2F4,,2.0,1.0,25.033,121.554,9.0,,,freshair1,,16.0,17.0,13.0,,,,76.0,26.5,01:35:09,2020-05-24T01:35:09Z
N/A,74DA3895C2F2,,AirBox,taichuang,6.77,LR/30/17.35,2020-05-24,74DA3895C2F2,,2.0,1.0,24.299,120.577,9.0,,,sanmei,,8.0,10.0,5.0,,,,100.0,26.5,01:34:43,2020-05-24T01:34:43Z
N/A,新北市積穗國小,,AirBox,new_taipei,27.07,BRR/14/2.72,2020-05-24,74DA38F7C4D4,,2.0,1.0,24.998,121.48,9.0,,,積穗國小02,,9.0,10.0,5.0,,,,0.0,-4.0,01:27:50,2020-05-24T01:27:50Z
N/A,74DA3895C2F0,,AirBox,hsinchu_city,0.0,PA/14/3.33,2020-05-24,74DA3895C2F0,,2.0,1.0,24.786,120.997,9.0,,,adslAirBox,,0.0,1.0,0.0,,,,100.0,25.75,01:33:35,2020-05-24T01:33:35Z
雲林縣古坑鄉朝陽路三號,雲林縣縣立古坑國小,0,AirBox,,68.38,Theil-Sen/21/7.71,2020-05-24,08BEAC0A0476,v1.06,2.0,1.0,23.6451428,120.5656985,9.0,0,AI-1003WN,,acelink.edimax,40.0,50.0,22.0,0.0,0.0,0.0,88.0,28.0,01:35:09,2020-05-24T01:35:09Z
N/A,08BEAC02890E,,AirBox,miaoli,4.79,LR/14/21.22,2020-05-24,08BEAC02890E,,2.0,1.0,24.372,120.968,9.0,,,iTribe大安部落,,2.0,2.0,1.0,,,,79.0,25.25,01:31:12,2020-05-24T01:31:12Z
N/A,74DA38F7C2DA,,AirBox,taichuang,11.12,BRR/30/2.76,2020-05-24,74DA38F7C2DA,,2.0,1.0,24.176,120.648,9.0,,,BIEM BIG BIRD,,18.0,20.0,11.0,,,,74.0,28.61,01:36:11,2020-05-24T01:36:11Z
N/A,74DA38EBF90C,,AirBox,tainan,23.09,Theil-Sen/14/18.31,2020-05-24,74DA38EBF90C,,2.0,1.0,23.119,120.306,9.0,,,LM_目加溜灣,,53.0,66.0,31.0,,,,100.0,27.5,01:33:28,2020-05-24T01:33:28Z
N/A,74DA38EBF90A,,AirBox,taichuang,4.8,BRR/30/4.47,2020-05-24,74DA38EBF90A,,2.0,1.0,24.185,120.616,9.0,,,靖業一號,,15.0,15.0,9.0,,,,100.0,29.25,01:33:02,2020-05-24T01:33:02Z
N/A,AirBox-UChicago-43,,AirBox,,N/A,N/A,2020-05-24,74DA38ED07F4,,2.0,1.0,41.748,-87.67,9.0,,,Pphi-us-edimax,,19.0,37.0,22.0,,,,50.0,26.87,01:36:47,2020-05-24T01:36:47Z
N/A,08BEAC02871A,,AirBox,new_taipei,16.38,BRR/14/5.27,2020-05-24,08BEAC02871A,,2.0,1.0,25.0620528,121.4585188,9.0,,,A03站3月台,,18.0,18.0,12.0,,,,71.0,27.25,01:36:54,2020-05-24T01:36:54Z
N/A,AirBox-UChicago-55,,AirBox,,N/A,N/A,2020-05-24,74DA38ED07F2,,2.0,1.0,40.702,-89.616,9.0,,,demonstration,,1.0,1.0,0.0,,,,51.0,23.62,01:32:04,2020-05-24T01:32:04Z
N/A,08BEAC02871C,,AirBox,new_taipei,N/A,N/A,2020-05-24,08BEAC02871C,,2.0,1.0,25.03634591,121.2156238,9.0,,,A16站1月台,,10.0,11.0,6.0,,,,79.0,27.12,01:36:15,2020-05-24T01:36:15Z
N/A,74DA38E69E3E,,AirBox,kaohsiung,21.2,Theil-Sen/30/7.4,2020-05-24,74DA38E69E3E,,2.0,1.0,23.496,120.378,9.0,,,po po yu,,20.0,20.0,14.0,,,,74.0,27.5,01:36:19,2020-05-24T01:36:19Z
Chiayi,嘉義-2,,AirBox,taipei,28.98,BRR/14/3.7,2020-05-24,08BEAC028A64,,2.0,1.0,25.0512993,121.5443498,9.0,,,手動站：嘉義站-2（A64）,,42.0,53.0,25.0,,,,69.0,32.25,01:34:21,2020-05-24T01:34:21Z
N/A,74DA38C7D4BC,,AirBox,pingtung,20.13,BRR/30/1.25,2020-05-24,74DA38C7D4BC,,2.0,1.0,22.662,120.49,9.0,,,Rainbow,,40.0,51.0,25.0,,,,93.0,29.86,01:32:52,2020-05-24T01:32:52Z
